passer,recipient,n_passes_completed
Danilo Luís Hélio Pereira,Nélson Cabral Semedo,4
Danilo Luís Hélio Pereira,Rafael Alexandre Fernandes Ferreira da Silva,1
Danilo Luís Hélio Pereira,Raphaël Adelino José Guerreiro,2
Danilo Luís Hélio Pereira,Renato Júnior Luz Sanches,2
Danilo Luís Hélio Pereira,Rúben Santos Gato Alves Dias,5
Danilo Luís Hélio Pereira,William Silva de Carvalho,3
Diogo José Teixeira da Silva,Bernardo Mota Veiga de Carvalho e Silva,2
Diogo José Teixeira da Silva,Bruno Miguel Borges Fernandes,1
Diogo José Teixeira da Silva,Cristiano Ronaldo dos Santos Aveiro,2
Diogo José Teixeira da Silva,João Filipe Iria Santos Moutinho,1
Diogo José Teixeira da Silva,Nélson Cabral Semedo,1
Diogo José Teixeira da Silva,Raphaël Adelino José Guerreiro,2
Diogo José Teixeira da Silva,Renato Júnior Luz Sanches,2
Diogo José Teixeira da Silva,Rúben Santos Gato Alves Dias,1
Diogo José Teixeira da Silva,William Silva de Carvalho,2
João Filipe Iria Santos Moutinho,Cristiano Ronaldo dos Santos Aveiro,1
João Filipe Iria Santos Moutinho,Danilo Luís Hélio Pereira,2
João Filipe Iria Santos Moutinho,Diogo José Teixeira da Silva,1
João Filipe Iria Santos Moutinho,Kléper Laveran Lima Ferreira,3
João Filipe Iria Santos Moutinho,Nélson Cabral Semedo,2
João Filipe Iria Santos Moutinho,Rafael Alexandre Fernandes Ferreira da Silva,2
João Filipe Iria Santos Moutinho,Raphaël Adelino José Guerreiro,1
João Filipe Iria Santos Moutinho,Renato Júnior Luz Sanches,3
João Filipe Iria Santos Moutinho,Rúben Santos Gato Alves Dias,1
Kléper Laveran Lima Ferreira,Bernardo Mota Veiga de Carvalho e Silva,1
Kléper Laveran Lima Ferreira,Cristiano Ronaldo dos Santos Aveiro,2
Kléper Laveran Lima Ferreira,Danilo Luís Hélio Pereira,1
Kléper Laveran Lima Ferreira,Diogo José Teixeira da Silva,1
Kléper Laveran Lima Ferreira,João Filipe Iria Santos Moutinho,2
Kléper Laveran Lima Ferreira,Nélson Cabral Semedo,5
Kléper Laveran Lima Ferreira,Rafael Alexandre Fernandes Ferreira da Silva,1
Kléper Laveran Lima Ferreira,Raphaël Adelino José Guerreiro,2
Kléper Laveran Lima Ferreira,Renato Júnior Luz Sanches,5
Kléper Laveran Lima Ferreira,Rui Pedro dos Santos Patrício,5
Kléper Laveran Lima Ferreira,Rúben Santos Gato Alves Dias,10
Nélson Cabral Semedo,André Miguel Valente Silva,2
Nélson Cabral Semedo,Bernardo Mota Veiga de Carvalho e Silva,5
Nélson Cabral Semedo,Bruno Miguel Borges Fernandes,7
Nélson Cabral Semedo,Cristiano Ronaldo dos Santos Aveiro,3
Nélson Cabral Semedo,Danilo Luís Hélio Pereira,1
Nélson Cabral Semedo,João Filipe Iria Santos Moutinho,3
Nélson Cabral Semedo,Kléper Laveran Lima Ferreira,8
Nélson Cabral Semedo,Rafael Alexandre Fernandes Ferreira da Silva,3
Nélson Cabral Semedo,Raphaël Adelino José Guerreiro,1
Nélson Cabral Semedo,Renato Júnior Luz Sanches,4
Nélson Cabral Semedo,Rui Pedro dos Santos Patrício,1
Nélson Cabral Semedo,Rúben Santos Gato Alves Dias,1
Rafael Alexandre Fernandes Ferreira da Silva,André Miguel Valente Silva,1
Rafael Alexandre Fernandes Ferreira da Silva,Diogo José Teixeira da Silva,2
Rafael Alexandre Fernandes Ferreira da Silva,João Filipe Iria Santos Moutinho,2
Rafael Alexandre Fernandes Ferreira da Silva,Nélson Cabral Semedo,4
Raphaël Adelino José Guerreiro,Bruno Miguel Borges Fernandes,1
Raphaël Adelino José Guerreiro,Cristiano Ronaldo dos Santos Aveiro,6
Raphaël Adelino José Guerreiro,Danilo Luís Hélio Pereira,3
Raphaël Adelino José Guerreiro,Diogo José Teixeira da Silva,7
Raphaël Adelino José Guerreiro,Kléper Laveran Lima Ferreira,2
Raphaël Adelino José Guerreiro,Nélson Cabral Semedo,1
Raphaël Adelino José Guerreiro,Rafael Alexandre Fernandes Ferreira da Silva,2
Raphaël Adelino José Guerreiro,Renato Júnior Luz Sanches,9
Raphaël Adelino José Guerreiro,Rui Pedro dos Santos Patrício,1
Raphaël Adelino José Guerreiro,Rúben Santos Gato Alves Dias,11
Raphaël Adelino José Guerreiro,William Silva de Carvalho,7
Renato Júnior Luz Sanches,Bruno Miguel Borges Fernandes,3
Renato Júnior Luz Sanches,Cristiano Ronaldo dos Santos Aveiro,3
Renato Júnior Luz Sanches,Danilo Luís Hélio Pereira,4
Renato Júnior Luz Sanches,Diogo José Teixeira da Silva,1
Renato Júnior Luz Sanches,João Filipe Iria Santos Moutinho,3
Renato Júnior Luz Sanches,Kléper Laveran Lima Ferreira,2
Renato Júnior Luz Sanches,Nélson Cabral Semedo,3
Renato Júnior Luz Sanches,Rafael Alexandre Fernandes Ferreira da Silva,2
Renato Júnior Luz Sanches,Raphaël Adelino José Guerreiro,7
Renato Júnior Luz Sanches,Rúben Santos Gato Alves Dias,2
Renato Júnior Luz Sanches,William Silva de Carvalho,1
Rui Pedro dos Santos Patrício,Bruno Miguel Borges Fernandes,1
Rui Pedro dos Santos Patrício,Cristiano Ronaldo dos Santos Aveiro,1
Rui Pedro dos Santos Patrício,Kléper Laveran Lima Ferreira,2
Rui Pedro dos Santos Patrício,Raphaël Adelino José Guerreiro,4
Rui Pedro dos Santos Patrício,Rúben Santos Gato Alves Dias,9
Rui Pedro dos Santos Patrício,William Silva de Carvalho,1
Rúben Santos Gato Alves Dias,Bernardo Mota Veiga de Carvalho e Silva,1
Rúben Santos Gato Alves Dias,Bruno Miguel Borges Fernandes,1
Rúben Santos Gato Alves Dias,Cristiano Ronaldo dos Santos Aveiro,1
Rúben Santos Gato Alves Dias,Danilo Luís Hélio Pereira,3
Rúben Santos Gato Alves Dias,Diogo José Teixeira da Silva,1
Rúben Santos Gato Alves Dias,Kléper Laveran Lima Ferreira,8
Rúben Santos Gato Alves Dias,Nélson Cabral Semedo,3
Rúben Santos Gato Alves Dias,Raphaël Adelino José Guerreiro,14
Rúben Santos Gato Alves Dias,Renato Júnior Luz Sanches,3
Rúben Santos Gato Alves Dias,Rui Pedro dos Santos Patrício,2
Rúben Santos Gato Alves Dias,William Silva de Carvalho,5
William Silva de Carvalho,Bernardo Mota Veiga de Carvalho e Silva,1
William Silva de Carvalho,Bruno Miguel Borges Fernandes,1
William Silva de Carvalho,Cristiano Ronaldo dos Santos Aveiro,4
William Silva de Carvalho,Danilo Luís Hélio Pereira,3
William Silva de Carvalho,Diogo José Teixeira da Silva,1
William Silva de Carvalho,Kléper Laveran Lima Ferreira,3
William Silva de Carvalho,Nélson Cabral Semedo,2
William Silva de Carvalho,Raphaël Adelino José Guerreiro,5
William Silva de Carvalho,Renato Júnior Luz Sanches,1
William Silva de Carvalho,Rúben Santos Gato Alves Dias,3
