passer,recipient,n_passes_completed
Yann Sommer,Fabian Lukas Schär,1
Yann Sommer,Granit Xhaka,5
Yann Sommer,Haris Seferović,1
Yann Sommer,Kevin Mbabu,1
Yann Sommer,Manuel Obafemi Akanji,11
Yann Sommer,Nico Elvedi,2
Yann Sommer,Remo Freuler,1
Yann Sommer,Ricardo Iván Rodríguez Araya,5
Yann Sommer,Ruben Vargas,1
Yann Sommer,Silvan Widmer,1
Yann Sommer,Steven Zuber,1
